id,text,label,category,category_name
2812,"NCB has intercepted a package registered to your Passport containing narcotics. DCP Manish Agarwal is on the line. Transfer Rs 30,000 as a compliance bond to avoid a press release.",1,1,government_impersonation
2813,Action required: Yes Bank detected that your registered mobile number does not match records. Update KYC within 24 hours to avoid suspension.,1,3,bank_phishing
2814,OTP 243903 is required to complete your HDFC Bank UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0,0,legit
2815,"The ICICI Bank fraud desk is reversing a fraudulent debit of Rs 40,000 from your account right now. To complete the reversal, provide the 6-digit confirmation code we sent.",1,3,bank_phishing
2816,"ALERT: Rs 1,200 debited from Federal Bank a/c **3421 on 10-May-2026 at BigBasket. Avl Bal: Rs 12,450. Not you? Call Federal Bank helpline. SMS BLOCK to 567676 to block your card.",0,0,legit
2817,"We are hiring home-based workers for product review writing. Earn Rs 5,000 per review, paid daily. All you need is a smartphone. Advance payment of Rs 2,000 for account activation.",1,2,financial_fraud
2818,Hello. I know your password is [secret99]. I have been monitoring your device for months. Pay Rs 1.5 lakh in crypto or I will share your browsing history and private images with everyone you know.,1,2,financial_fraud
2819,"NCB has intercepted a package registered to your mobile number containing narcotics. Senior Officer Rakesh Tiwari is on the line. Transfer Rs 75,000 as a compliance bond to avoid a press release.",1,1,government_impersonation
2820,"We are looking for home-based customer support agents. Work 4 hours per day. Salary: Rs 15,000 per month. Training fee: Rs 999. Job guarantee after training completion.",1,1,government_impersonation
2821,"Your DMart order #317430300 has been cancelled as requested. A refund of Rs 2,000 will be credited to your original payment method within 5–7 business days.",0,0,legit
2822,"Your gold bond redemption of Rs 1,499 has been credited to your Canara Bank account ending 5555 today. This completes your sovereign gold bond maturity. Thank you.",0,0,legit
2823,You are being investigated for narcotics trafficking by the Enforcement Directorate. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1,1,government_impersonation
2824,"Hi, this is Rohan from Reliance HR. You have been selected for a remote work position with a salary of Rs 80,000 per month. Pay Rs 3,000 for document verification to proceed.",1,2,financial_fraud
2825,"Canara Bank: A transaction of Rs 5 lakh was attempted from your account. If not done by you, reverse it here: canara-fraud.in/report",1,3,bank_phishing
2826,URGENT Union Bank of India Notice: Your credit card ending 2345 will be permanently deactivated in 6 hours if KYC is not completed. Update now: unionbank-kyc.net,1,3,bank_phishing
2827,Your Zomato order #846359598 is confirmed. Payment of Rs 999 received via UPI. Expected delivery: tomorrow. You can track your order anytime in the Zomato app.,0,0,legit
2828,This is a notice from the Narcotics Control Bureau cybercrime division. Your IP address was used to conduct drug trafficking. You have 30 minutes to submit a compliance report or face immediate arrest.,1,1,government_impersonation
2829,Kotak Bank: Your account ending 0001 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 2 hours at kotak-reactivate.in.,1,3,bank_phishing
2830,Your PNB EMI of Rs 250 for account ending 5623 has been successfully debited. Thank you for your timely payment. Remaining tenure: 9 months.,0,0,legit
2831,"Stock market investment club: our analysts share pre-market tips delivering 40% annual returns consistently. Join now for Rs 4,999 and start profiting from day one.",1,2,financial_fraud
2832,"Paytm Alert: Rs 450 received from BigBasket. Your wallet balance is Rs Rs 56,200. Transaction ref: TXN5268144333. View details in the Paytm app.",0,0,legit
2833,"Your number won the Google India anniversary lucky draw — Rs 5 lakh in cash. Pay Rs 5,000 as a security deposit to initiate the transfer directly to your bank account.",1,2,financial_fraud
2834,Your mobile number has been found in a database seized during a narcotics trafficking raid. Sub-Inspector Wasim Khan from Anti-Corruption Bureau requires your immediate cooperation. Failure to comply will result in prosecution.,1,1,government_impersonation
2835,"My love, I am a widow living in Saudi Arabia with assets worth crores. I want to relocate to India and be with you. I just need Rs 40,000 to complete legal formalities. Please trust me.",1,4,romance_parcel_sextortion
2836,LinkedIn: Rahul Sharma from Google India has sent you a connection request along with a message about a Software Engineer opportunity. View the request in your LinkedIn app.,0,0,legit
2837,Canara Bank confirms: Rs 850 debited toward your credit card payment ending 5623. Payment received successfully. Your outstanding balance has been updated. Thank you.,0,0,legit
2838,"Your vehicle insurance policy has been renewed for one year. Policy number: TXN4365561901. Sum insured: Rs 5 lakh. For claims, call the official insurer helpline. Drive safe!",0,0,legit
2839,"Dear Canara Bank customer, Rs 850 has been credited to your account ending 5623 via NEFT on 06-May. Your updated balance is Rs Rs 56,200. Txn ref: TXN3366958620.",0,0,legit
2840,Your OTP for SBI card transaction is 184567. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0,0,legit
2841,"Dear recipient, your international parcel containing gifts and electronics from Canada is held at Delhi Customs. Pay Rs 999 customs tax at the link to release and deliver it.",1,2,financial_fraud
2842,"I am Neha, an army officer deployed abroad in USA. I have discovered Rs 2 lakh in gold and cash here. Help me transfer it to India safely and I will give you 30% of everything.",1,4,romance_parcel_sextortion
2843,"Your relative Anjali is in serious trouble abroad in Australia. They need Rs 75,000 urgently transferred via Western Union to cover emergency hospital and legal fees. Please help immediately.",1,2,financial_fraud
2844,Yes Bank confirms: Rs 120 debited toward your credit card payment ending 8888. Payment received successfully. Your outstanding balance has been updated. Thank you.,0,0,legit
2845,Your application for UI/UX Designer at Swiggy has been shortlisted. Technical interview scheduled on 07-May-2026 at 9–11 AM via Google Meet. Check your registered email for the meeting link.,0,0,legit
2846,Stock market investment club: our analysts share pre-market tips delivering 20% annual returns consistently. Join now for Rs 499 and start profiting from day one.,1,2,financial_fraud
2847,"Your vehicle third-party insurance has a pending cashback of Rs 75,000 from last year's excess premium. Pay Rs 1,500 as processing fee at the portal to receive the refund immediately.",1,2,financial_fraud
2848,This is a notice from the CBI cybercrime division. Your IP address was used to conduct PMLA violation. You have 30 minutes to submit a compliance report or face immediate arrest.,1,1,government_impersonation
2849,Urgent notice: Anti-Corruption Bureau has registered a First Information Report against you for cybercrime. SI Manish Agarwal is handling your case. Do not inform family or it will be treated as obstruction.,1,1,government_impersonation
2850,"BSNL Subscriber Reward: Your number has won the Rs 2 lakh monthly lucky draw. To initiate the transfer, pay a government tax of Rs 2,500 before the prize expires today.",1,2,financial_fraud
2851,The Narcotics Control Bureau has filed a charge sheet naming your mobile number in a foreign exchange violation case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1,1,government_impersonation
2852,"Official message from Microsoft: You have won our employee recognition award of Rs 30,000. To receive the reward, pay Rs 2,500 as tax clearance and provide your bank account details.",1,2,financial_fraud
2853,"Cheque no. 123456 of Rs 2,000 presented against your HDFC Bank a/c **8901 has been cleared on 01-Jun-2026. Updated balance: Rs 1,02,340. For queries use HDFC Bank net banking.",0,0,legit
2854,"International Lottery Commission: Your email was auto-selected and you have won Rs 2 lakh. Submit a processing fee of Rs 2,000 to initiate the wire transfer to your account.",1,2,financial_fraud
2855,"I am Neha, a nurse working in Canada. I found your profile online. I have valuable assets worth crores I wish to transfer to India. Help me and I will share 40% with you.",1,4,romance_parcel_sextortion
2856,Your Zomato subscription has been renewed for 1 year. Auto-pay of Rs 199 has been deducted. Enjoy premium benefits like free delivery and exclusive discounts.,0,0,legit
2857,Urgent notice: Delhi Police Cyber Cell has registered a First Information Report against you for PMLA violation. DCP Rakesh Tiwari is handling your case. Do not inform family or it will be treated as obstruction.,1,1,government_impersonation
2858,"ICICI Bank Fraud Alert: A Rs 15,000 transaction on your account ending 2345 is pending verification. Approve or deny at icici-transaction.in before it is processed.",1,3,bank_phishing
2859,"Lucky winner! You have won the Airtel monthly subscriber prize of Rs 10 lakh. To receive your reward, pay the standard processing fee of Rs 2,000 and provide your bank account details.",1,2,financial_fraud
2860,"Get paid Rs 2,999 for every product review you submit on our platform. Reviews take 5 minutes. Earn Rs 1,500 working just 2 hours a day from the comfort of your home.",1,2,financial_fraud
2861,OTP 681347 is required to complete your Federal Bank UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0,0,legit
2862,"Canara Bank: A UPI payment of Rs 1,500 was successfully sent from account ending 6789 to Reliance Fresh via Paytm. If not done by you, report on the Canara Bank app immediately.",0,0,legit
2863,"Your parcel from London has been flagged at Mumbai International Airport Customs. It contains undeclared items. Pay Rs 10,000 as a penalty within 1 hour to release the package.",1,2,financial_fraud
