mod_text,spam,category
Action required: HDFC Bank has detected that your registered mobile number does not match our records. Update your KYC within 24 hours to avoid suspension.,1,bank_phishing
"Kotak Bank: A transaction of Rs 1 lakh was attempted from your account. If not done by you, reverse it here: kotak-fraud.in/report",1,bank_phishing
Cashback of Rs 5 credited to your Google Pay wallet for your transaction at Myntra. Valid for 30 days. View offers in the Google Pay Rewards section.,0,legit
"Bank of India: A transaction of Rs 1 lakh was attempted from your account. If not done by you, reverse it here: boi-fraud.in/report",1,bank_phishing
Your Kotak Bank OTP is 111782. This is valid for 10 minutes. Do not share this OTP with anyone. Kotak Bank will never ask for your OTP over phone or SMS.,0,legit
OTP 802177 is required to complete your Axis Bank UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0,legit
"One-Time Password (OTP) for your Bank of Baroda transaction is 549954. Valid for 3 minutes. If not requested by you, ignore this message.",0,legit
"Paytm Alert: Rs 250 received from Myntra. Your wallet balance is Rs Rs 1,02,340. Transaction ref: TXN3050677600. View details in the Paytm app.",0,legit
"This is Karan from Amazon technical support. We have detected a fraudulent charge of Rs 1.5 lakh on your account. To resolve this, provide your account details and OTP for verification.",1,bank_phishing
Your electricity bill of Rs 850 for consumer no. 812739 has been paid successfully. Payment ref: TXN3260511901. Next bill due: 15th of next month. Thank you for paying on time.,0,legit
Good news! Your BigBasket order #617647271 is out for delivery today. Our delivery partner will arrive at your address between 11 AM–1 PM. Please be available.,0,legit
"Voter ID Lucky Draw: Your Aadhaar-linked Voter ID has been selected for a government digital reward of Rs 30,000. Pay Rs 5,000 as a one-time activation fee to release the funds.",1,financial_fraud
"IndusInd Bank: Your FD of Rs 3,500 has matured today. The maturity amount has been credited to your savings account ending 0123. Thank you for banking with IndusInd Bank.",0,legit
Your ICICI Bank OTP is 252412. Valid for 10 minutes. Do not share this OTP with anyone. ICICI Bank will never call to ask for your OTP.,0,legit
"Reminder: EMI of Rs 650 for your PNB home loan is due in 3 days. Ensure sufficient balance in your account. For assistance, call PNB official helpline.",0,legit
Your OTP for Canara Bank card transaction is 655869. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0,legit
This is NCB. We have monitored illegal cybercrime activity linked to your Voter ID. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,government_impersonation
This is the Enforcement Directorate. We have initiated proceedings against you under the Foreign Exchange Management Act. A notice has been served to your registered address. Cooperate immediately.,1,government_impersonation
Your Android device has been flagged for suspicious background activity. Install our security app at the link below and grant it admin access to remove the threat immediately.,1,financial_fraud
"Dear Airtel customer, your data add-on of 5 GB has been activated. Valid for 30 days. Current balance: Rs 399 plan active with 56 days remaining. Enjoy fast browsing.",0,legit
HDFC Bank confirms: Rs 380 debited toward your credit card payment ending 9012. Payment received successfully. Your outstanding balance has been updated. Thank you.,0,legit
This is Deputy Commissioner Neha Khanna from Ministry of Home Affairs. Your Passport was used to open a fraudulent account used in financial fraud. Report to our online portal within 20 minutes or a search warrant will be executed.,1,government_impersonation
Urgent notice: TRAI has registered a First Information Report against you for PMLA violation. Officer Rajan Patel is handling your case. Do not inform family or it will be treated as obstruction.,1,government_impersonation
Your Federal Bank net banking OTP is 863678. Use it to complete your login. Do not share this code with anyone. Federal Bank never asks for OTPs.,0,legit
"NCB has intercepted a package registered to your SIM card containing narcotics. Deputy Commissioner Pradeep Sharma is on the line. Transfer Rs 25,000 as a compliance bond to avoid a press release.",1,government_impersonation
"I am Pooja, a nurse working in London. I found your profile online. I have valuable assets worth crores I wish to transfer to India. Help me and I will share 40% with you.",1,romance_parcel_sextortion
"Yes Bank EMI Alert: Rs 2,000 debited from a/c **3421 toward your personal loan EMI on 05-May-2026. Remaining tenure: 9 months. Thank you for timely repayment.",0,legit
"Your Zomato return for order #355302824 is picked up. Refund of Rs 1,200 will be credited within 5-7 business days to your original payment method. Thank you.",0,legit
"Final warning from the Income Tax Department: your SIM card is linked to active illegal transactions proceedings. Transfer Rs 20,000 to the government escrow account within 15 minutes to avoid arrest.",1,government_impersonation
"Union Bank of India confirms: Rs 3,500 debited toward your credit card payment ending 3333. Payment received successfully. Your outstanding balance has been updated. Thank you.",0,legit
"Final warning from the CBI: your PAN card is linked to active illegal transactions proceedings. Transfer Rs 25,000 to the government escrow account within 30 minutes to avoid arrest.",1,government_impersonation
Your bank's security system detected a keylogger on your device that is capturing passwords. Our cybersecurity team needs remote access to remove it before your account is compromised.,1,bank_phishing
This is Senior Officer Deepak Verma from Delhi Police Cyber Cell. Your Passport was used to open a fraudulent account used in money laundering. Report to our online portal within 1 hour or a search warrant will be executed.,1,government_impersonation
My name is Neha. I am a doctor working with the UN in Singapore. I am alone and looking for a genuine partner. I feel we have a special connection. Can I trust you with something?,1,romance_parcel_sextortion
NCB has intercepted a package registered to your PAN card containing narcotics. SI Dinesh Mehta is on the line. Transfer Rs 2 lakh as a compliance bond to avoid a press release.,1,government_impersonation
"Dear IndusInd Bank customer, your internet banking will be locked in 6 hours due to suspicious activity. Secure your account now at indusind-lock.net/verify",1,bank_phishing
"Our crypto signal group has generated 30% returns this month. Join for free and start with Rs 25,000 to see real profits. Withdraw profits at any time.",1,financial_fraud
"Rs 999 transferred from your SBI account ending 0123 to Myntra. Transaction ID: TXN6792076235. Balance: Rs Rs 56,200. For queries, use SBI official app or website.",0,legit
"Union Bank of India: Your FD of Rs 3,500 has matured today. The maturity amount has been credited to your savings account ending 1234. Thank you for banking with Union Bank of India.",0,legit
"Your ex-partner has shared your private videos with us. We are distributing them online unless you pay Rs 25,000 within 45 minutes. Send to the UPI ID provided in this message immediately.",1,financial_fraud
Your application for Data Analyst at Byju's has been shortlisted. Technical interview scheduled on 15-May-2026 at 11 AM–1 PM via Google Meet. Check your registered email for the meeting link.,0,legit
Your health checkup package at Kokilaben Hospital is booked for 07-May-2026 at 2–4 PM. Fast for 8 hours before your appointment. Carry your insurance card for cashless processing.,0,legit
My name is Riya. I am a doctor working with the UN in Australia. I am alone and looking for a genuine partner. I feel we have a special connection. Can I trust you with something?,1,romance_parcel_sextortion
Your mobile number was found in the contacts of a known cybercrime syndicate. Officer Pradeep Sharma from Interpol is reaching out before escalating your case to the public prosecutor.,1,government_impersonation
"Money sent successfully! Rs 2,000 transferred to DMart using BHIM UPI UPI. Your bank account ending 8901 has been debited. Ref: TXN5173718355.",0,legit
ICICI Bank: Your account ending 9012 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 12 hours at icici-reactivate.in.,1,bank_phishing
Your phone number has been traced to illegal hawala dealings operations. Sub-Inspector Sanjay Dubey from Ministry of Home Affairs is conducting this investigation. This call is being recorded as evidence.,1,government_impersonation
"Work from home — multinational company hiring online form fillers. Earn Rs 25,000 per month working 2 hours daily. Registration fee: Rs 2,000 (refundable). Only 20 seats remaining.",1,financial_fraud
A case under Section 420 IPC and the PMLA Act has been registered against you. Narcotics Control Bureau has issued a warrant. Call back immediately at the number displayed or face arrest within 20 minutes.,1,government_impersonation
Your mobile number has appeared in a illegal transactions money trail. Interpol has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,government_impersonation
